"DEP","COM","code_iris","REG","LIBCOM","LIBIRIS","num","P14_POP","NOM_COM","lon","lat","Geo.Point"
"75","75107","751072811","11","Paris 7e Arrondissement","Gros Caillou 11",2113,2005,"Paris 7e Arrondissement","48.8617940859"," 2.30634459209","48.8617940859, 2.30634459209"
"75","75107","751072812","11","Paris 7e Arrondissement","Champ de Mars",81308,0,"Paris 7e Arrondissement","48.8561414018"," 2.29793435664","48.8561414018, 2.29793435664"
"75","75107","751072899","11","Paris 7e Arrondissement","Seine et Berges 3",8280,0,"Paris 7e Arrondissement","48.8617039713"," 2.29937891715","48.8617039713, 2.29937891715"
"75","75108","751082901","11","Paris 8e Arrondissement","Champs Elysees 1",10954,1265,"Paris 8e Arrondissement","48.8672443895"," 2.30285382556","48.8672443895, 2.30285382556"
"75","75108","751082902","11","Paris 8e Arrondissement","Champs Elysees 2",6493,692,"Paris 8e Arrondissement","48.8657122914"," 2.30682351146","48.8657122914, 2.30682351146"
"75","75108","751082903","11","Paris 8e Arrondissement","Champs Elysees 3",23375,614,"Paris 8e Arrondissement","48.8692260021"," 2.30533591416","48.8692260021, 2.30533591416"
"75","75108","751082904","11","Paris 8e Arrondissement","Champs Elysees 4",6041,257,"Paris 8e Arrondissement","48.8676018582"," 2.3004261133","48.8676018582, 2.3004261133"
"75","75108","751082905","11","Paris 8e Arrondissement","Champs Elysees 5",2767,607,"Paris 8e Arrondissement","48.8705996533"," 2.29910179218","48.8705996533, 2.29910179218"
"75","75108","751082906","11","Paris 8e Arrondissement","Champs Elysees 6",8327,2,"Paris 8e Arrondissement","48.8720687468"," 2.29908483706","48.8720687468, 2.29908483706"
"75","75108","751082907","11","Paris 8e Arrondissement","Concorde Jar Chps Elysees",40285,16,"Paris 8e Arrondissement","48.8665263678"," 2.31530415671","48.8665263678, 2.31530415671"
"75","75108","751082999","11","Paris 8e Arrondissement","Seine et Berges",3658,0,"Paris 8e Arrondissement","48.8639960231"," 2.31130712072","48.8639960231, 2.31130712072"
"75","75108","751083001","11","Paris 8e Arrondissement","Faubourg du Roule 1",12896,1996,"Paris 8e Arrondissement","48.8754875498"," 2.29953651101","48.8754875498, 2.29953651101"
"75","75108","751083002","11","Paris 8e Arrondissement","Faubourg du Roule 2",6824,3216,"Paris 8e Arrondissement","48.8769861345"," 2.30388936077","48.8769861345, 2.30388936077"
"75","75108","751083003","11","Paris 8e Arrondissement","Faubourg du Roule 3",35686,463,"Paris 8e Arrondissement","48.8706769593"," 2.30716701857","48.8706769593, 2.30716701857"
"75","75108","751083004","11","Paris 8e Arrondissement","Faubourg du Roule 4",8330,1716,"Paris 8e Arrondissement","48.8721045284"," 2.30891804608","48.8721045284, 2.30891804608"
"75","75108","751083005","11","Paris 8e Arrondissement","Faubourg du Roule 5",17577,1329,"Paris 8e Arrondissement","48.8733734504"," 2.30200025581","48.8733734504, 2.30200025581"
"75","75108","751083006","11","Paris 8e Arrondissement","Faubourg du Roule 6",1611,514,"Paris 8e Arrondissement","48.874122577"," 2.30893573344","48.874122577, 2.30893573344"
"75","75108","751083101","11","Paris 8e Arrondissement","Madeleine 1",4401,185,"Paris 8e Arrondissement","48.868201361"," 2.320282189","48.868201361, 2.320282189"
"75","75108","751083102","11","Paris 8e Arrondissement","Madeleine 2",7191,436,"Paris 8e Arrondissement","48.8702849843"," 2.31473651052","48.8702849843, 2.31473651052"
"75","75108","751083103","11","Paris 8e Arrondissement","Madeleine 3",4407,1047,"Paris 8e Arrondissement","48.8733653082"," 2.31594370075","48.8733653082, 2.31594370075"
"75","75108","751083104","11","Paris 8e Arrondissement","Madeleine 4",3234,1039,"Paris 8e Arrondissement","48.8720963561"," 2.31687237717","48.8720963561, 2.31687237717"
"75","75108","751083105","11","Paris 8e Arrondissement","Madeleine 5",7884,1092,"Paris 8e Arrondissement","48.8705832507"," 2.32102186404","48.8705832507, 2.32102186404"
"75","75108","751083106","11","Paris 8e Arrondissement","Madeleine 6",8640,1073,"Paris 8e Arrondissement","48.8716556513"," 2.32408730527","48.8716556513, 2.32408730527"
"75","75108","751083107","11","Paris 8e Arrondissement","Madeleine 7",4941,393,"Paris 8e Arrondissement","48.8738537869"," 2.32321223155","48.8738537869, 2.32321223155"
"75","75108","751083108","11","Paris 8e Arrondissement","Madeleine 8",1908,538,"Paris 8e Arrondissement","48.8747111203"," 2.32443186489","48.8747111203, 2.32443186489"
"75","75108","751083201","11","Paris 8e Arrondissement","Europe 1",3132,2271,"Paris 8e Arrondissement","48.8766365221"," 2.32067904559","48.8766365221, 2.32067904559"
"75","75108","751083202","11","Paris 8e Arrondissement","Europe 2",1449,1780,"Paris 8e Arrondissement","48.8766397869"," 2.31513904041","48.8766397869, 2.31513904041"
"75","75108","751083203","11","Paris 8e Arrondissement","Europe 3",3472,1647,"Paris 8e Arrondissement","48.8788906709"," 2.30991803887","48.8788906709, 2.30991803887"
"75","75108","751083204","11","Paris 8e Arrondissement","Europe 4",1938,2687,"Paris 8e Arrondissement","48.8795420099"," 2.31624872256","48.8795420099, 2.31624872256"
"75","75108","751083205","11","Paris 8e Arrondissement","Europe 5",3122,3334,"Paris 8e Arrondissement","48.8802184371"," 2.31962235276","48.8802184371, 2.31962235276"
"75","75108","751083206","11","Paris 8e Arrondissement","Europe 6",2428,2762,"Paris 8e Arrondissement","48.8808470698"," 2.32306837095","48.8808470698, 2.32306837095"
"75","75108","751083207","11","Paris 8e Arrondissement","Europe 7",2020,2309,"Paris 8e Arrondissement","48.8815352335"," 2.32590044866","48.8815352335, 2.32590044866"
"75","75108","751083208","11","Paris 8e Arrondissement","Europe 8",12234,772,"Paris 8e Arrondissement","48.877490923"," 2.32500115269","48.877490923, 2.32500115269"
"75","75108","751083209","11","Paris 8e Arrondissement","Europe 9",3015,1014,"Paris 8e Arrondissement","48.8745201712"," 2.31433770817","48.8745201712, 2.31433770817"
"75","75108","751083210","11","Paris 8e Arrondissement","Europe 10",1932,1191,"Paris 8e Arrondissement","48.876191713"," 2.31072725373","48.876191713, 2.31072725373"
"75","75109","751093301","11","Paris 9e Arrondissement","Saint-Georges 1",6093,1682,"Paris 9e Arrondissement","48.878681173"," 2.33852444512","48.878681173, 2.33852444512"
"75","75109","751093302","11","Paris 9e Arrondissement","Saint-Georges 2",4723,1808,"Paris 9e Arrondissement","48.8777898463"," 2.33627246724","48.8777898463, 2.33627246724"
"75","75109","751093303","11","Paris 9e Arrondissement","Saint-Georges 3",2551,2129,"Paris 9e Arrondissement","48.8786214757"," 2.33299878323","48.8786214757, 2.33299878323"
"75","75109","751093304","11","Paris 9e Arrondissement","Saint-Georges 4",11475,2163,"Paris 9e Arrondissement","48.8795463971"," 2.33049731382","48.8795463971, 2.33049731382"
"75","75109","751093305","11","Paris 9e Arrondissement","Saint-Georges 5",4573,2012,"Paris 9e Arrondissement","48.879448754"," 2.32829811716","48.879448754, 2.32829811716"
"75","75109","751093306","11","Paris 9e Arrondissement","Saint-Georges 6",5160,2227,"Paris 9e Arrondissement","48.8825372018"," 2.32986096281","48.8825372018, 2.32986096281"
"75","75109","751093307","11","Paris 9e Arrondissement","Saint-Georges 7",10263,3168,"Paris 9e Arrondissement","48.8810039258"," 2.3336123889","48.8810039258, 2.3336123889"
"75","75109","751093308","11","Paris 9e Arrondissement","Saint-Georges 8",9029,1974,"Paris 9e Arrondissement","48.8821489836"," 2.33517823521","48.8821489836, 2.33517823521"
"75","75109","751093309","11","Paris 9e Arrondissement","Saint-Georges 9",4175,2111,"Paris 9e Arrondissement","48.8802431182"," 2.33643113577","48.8802431182, 2.33643113577"
"75","75109","751093310","11","Paris 9e Arrondissement","Saint-Georges 10",3949,1591,"Paris 9e Arrondissement","48.8809088689"," 2.33882667981","48.8809088689, 2.33882667981"
"75","75109","751093311","11","Paris 9e Arrondissement","Saint-Georges 11",1501,772,"Paris 9e Arrondissement","48.8765372265"," 2.32842421514","48.8765372265, 2.32842421514"
"75","75109","751093401","11","Paris 9e Arrondissement","Chaussee d'Antin 1",2476,129,"Paris 9e Arrondissement","48.8719678549"," 2.3353139905","48.8719678549, 2.3353139905"
"75","75109","751093402","11","Paris 9e Arrondissement","Chaussee d'Antin 2",18122,20,"Paris 9e Arrondissement","48.8716815908"," 2.33206263845","48.8716815908, 2.33206263845"
"75","75109","751093403","11","Paris 9e Arrondissement","Chaussee d'Antin 3",14169,1263,"Paris 9e Arrondissement","48.8717741303"," 2.32828183397","48.8717741303, 2.32828183397"
"75","75109","751093404","11","Paris 9e Arrondissement","Chaussee d'Antin 4",5398,44,"Paris 9e Arrondissement","48.8738504479"," 2.32925706465","48.8738504479, 2.32925706465"
"75","75109","751093405","11","Paris 9e Arrondissement","Chaussee d'Antin 5",13294,554,"Paris 9e Arrondissement","48.873581627"," 2.33345840686","48.873581627, 2.33345840686"
"75","75109","751093406","11","Paris 9e Arrondissement","Chaussee d'Antin 6",1980,78,"Paris 9e Arrondissement","48.8733997228"," 2.33657819449","48.8733997228, 2.33657819449"
"75","75109","751093407","11","Paris 9e Arrondissement","Chaussee d'Antin 7",3355,1013,"Paris 9e Arrondissement","48.8755541596"," 2.3370248126","48.8755541596, 2.3370248126"
"75","75109","751093408","11","Paris 9e Arrondissement","Chaussee d'Antin 8",5796,886,"Paris 9e Arrondissement","48.875555524"," 2.33335930333","48.875555524, 2.33335930333"
"75","75109","751093409","11","Paris 9e Arrondissement","Chaussee d'Antin 9",7908,449,"Paris 9e Arrondissement","48.8750014753"," 2.32913029099","48.8750014753, 2.32913029099"
"75","75109","751093501","11","Paris 9e Arrondissement","Faubourg Montmartre 1",13806,3103,"Paris 9e Arrondissement","48.8725444922"," 2.34551986812","48.8725444922, 2.34551986812"
"75","75109","751093502","11","Paris 9e Arrondissement","Faubourg Montmartre 2",6282,1932,"Paris 9e Arrondissement","48.8753563397"," 2.34098385253","48.8753563397, 2.34098385253"
"75","75109","751093503","11","Paris 9e Arrondissement","Faubourg Montmartre 3",21161,3982,"Paris 9e Arrondissement","48.8752511436"," 2.34570412175","48.8752511436, 2.34570412175"
"75","75109","751093504","11","Paris 9e Arrondissement","Faubourg Montmartre 4",9584,1733,"Paris 9e Arrondissement","48.8728279133"," 2.34029949283","48.8728279133, 2.34029949283"
"75","75109","751093601","11","Paris 9e Arrondissement","Rochechouart 1",1436,2221,"Paris 9e Arrondissement","48.8773692934"," 2.34634727619","48.8773692934, 2.34634727619"
"75","75109","751093602","11","Paris 9e Arrondissement","Rochechouart 2",1524,2763,"Paris 9e Arrondissement","48.8777374539"," 2.3435679393","48.8777374539, 2.3435679393"
"75","75109","751093603","11","Paris 9e Arrondissement","Rochechouart 3",970,1676,"Paris 9e Arrondissement","48.8782980579"," 2.34172849409","48.8782980579, 2.34172849409"
"75","75109","751093604","11","Paris 9e Arrondissement","Rochechouart 4",4800,2096,"Paris 9e Arrondissement","48.8780202314"," 2.34030105501","48.8780202314, 2.34030105501"
"75","75109","751093605","11","Paris 9e Arrondissement","Rochechouart 5",1521,2341,"Paris 9e Arrondissement","48.8796931791"," 2.34330390681","48.8796931791, 2.34330390681"
"75","75109","751093606","11","Paris 9e Arrondissement","Rochechouart 6",1567,2201,"Paris 9e Arrondissement","48.878694778"," 2.34765465867","48.878694778, 2.34765465867"
"75","75109","751093607","11","Paris 9e Arrondissement","Rochechouart 7",1476,2424,"Paris 9e Arrondissement","48.8805595348"," 2.34794898996","48.8805595348, 2.34794898996"
"75","75109","751093608","11","Paris 9e Arrondissement","Rochechouart 8",1887,2502,"Paris 9e Arrondissement","48.8807578227"," 2.34416760026","48.8807578227, 2.34416760026"
"75","75109","751093609","11","Paris 9e Arrondissement","Rochechouart 9",3034,1887,"Paris 9e Arrondissement","48.8820722039"," 2.34307117907","48.8820722039, 2.34307117907"
"75","75109","751093610","11","Paris 9e Arrondissement","Rochechouart 10",1293,2455,"Paris 9e Arrondissement","48.8824529257"," 2.3483868295","48.8824529257, 2.3483868295"
"75","75110","751103701","11","Paris 10e Arrondissement","Saint-Vincent de Paul 1",1456,2197,"Paris 10e Arrondissement","48.8826128941"," 2.36592829308","48.8826128941, 2.36592829308"
"75","75110","751103702","11","Paris 10e Arrondissement","Saint-Vincent de Paul 2",2158,2333,"Paris 10e Arrondissement","48.8809932043"," 2.36302519671","48.8809932043, 2.36302519671"
"75","75110","751103703","11","Paris 10e Arrondissement","Saint-Vincent de Paul 3",4162,2481,"Paris 10e Arrondissement","48.8780764945"," 2.35691621126","48.8780764945, 2.35691621126"
"75","75110","751103704","11","Paris 10e Arrondissement","Saint-Vincent de Paul 4",7542,2902,"Paris 10e Arrondissement","48.8784664925"," 2.35368566417","48.8784664925, 2.35368566417"
"75","75110","751103705","11","Paris 10e Arrondissement","Saint-Vincent de Paul 5",5313,2530,"Paris 10e Arrondissement","48.8790265031"," 2.35063649247","48.8790265031, 2.35063649247"
"75","75110","751103706","11","Paris 10e Arrondissement","Saint-Vincent de Paul 6",4639,2696,"Paris 10e Arrondissement","48.8817948257"," 2.35156392578","48.8817948257, 2.35156392578"
"75","75110","751103707","11","Paris 10e Arrondissement","Saint-Vincent de Paul 7",5024,3303,"Paris 10e Arrondissement","48.8811921135"," 2.35972452141","48.8811921135, 2.35972452141"
"75","75110","751103708","11","Paris 10e Arrondissement","Saint-Vincent de Paul 8",1057,1843,"Paris 10e Arrondissement","48.883515443"," 2.36043355332","48.883515443, 2.36043355332"
"75","75110","751103709","11","Paris 10e Arrondissement","Saint-Vincent de Paul 9",2569,2394,"Paris 10e Arrondissement","48.8834746359"," 2.36384637514","48.8834746359, 2.36384637514"
"75","75110","751103710","11","Paris 10e Arrondissement","Saint-Vincent de Paul 10",6968,32,"Paris 10e Arrondissement","48.8781320878"," 2.36005709389","48.8781320878, 2.36005709389"
"75","75110","751103711","11","Paris 10e Arrondissement","Saint-Vincent de Paul 11",939,171,"Paris 10e Arrondissement","48.8829655604"," 2.35316976907","48.8829655604, 2.35316976907"
"75","75110","751103712","11","Paris 10e Arrondissement","Saint-Vincent de Paul 12",16544,618,"Paris 10e Arrondissement","48.8820208221"," 2.35654814043","48.8820208221, 2.35654814043"
"75","75110","751103801","11","Paris 10e Arrondissement","Porte Saint-Denis 1",3208,2242,"Paris 10e Arrondissement","48.874501072"," 2.35625202982","48.874501072, 2.35625202982"
"75","75110","751103802","11","Paris 10e Arrondissement","Porte Saint-Denis 2",4769,1767,"Paris 10e Arrondissement","48.870997647"," 2.35422952349","48.870997647, 2.35422952349"
"75","75110","751103803","11","Paris 10e Arrondissement","Porte Saint-Denis 3",11739,3063,"Paris 10e Arrondissement","48.8710744859"," 2.35053726002","48.8710744859, 2.35053726002"
"75","75110","751103804","11","Paris 10e Arrondissement","Porte Saint-Denis 4",3166,3063,"Paris 10e Arrondissement","48.8728275861"," 2.35093738382","48.8728275861, 2.35093738382"
"75","75110","751103805","11","Paris 10e Arrondissement","Porte Saint-Denis 5",2607,2488,"Paris 10e Arrondissement","48.8755831787"," 2.34962208063","48.8755831787, 2.34962208063"
"75","75110","751103806","11","Paris 10e Arrondissement","Porte Saint-Denis 6",5673,3620,"Paris 10e Arrondissement","48.8750997969"," 2.35330294026","48.8750997969, 2.35330294026"
"75","75110","751103901","11","Paris 10e Arrondissement","Porte Saint-Martin 1",4944,1943,"Paris 10e Arrondissement","48.8702931559"," 2.36767779443","48.8702931559, 2.36767779443"
"75","75110","751103902","11","Paris 10e Arrondissement","Porte Saint-Martin 2",2433,2723,"Paris 10e Arrondissement","48.8699929819"," 2.36487525933","48.8699929819, 2.36487525933"
"75","75110","751103903","11","Paris 10e Arrondissement","Porte Saint-Martin 3",7957,1974,"Paris 10e Arrondissement","48.8695299798"," 2.36313867908","48.8695299798, 2.36313867908"
"75","75110","751103904","11","Paris 10e Arrondissement","Porte Saint-Martin 4",3954,2573,"Paris 10e Arrondissement","48.8692213085"," 2.36058737257","48.8692213085, 2.36058737257"
"75","75110","751103905","11","Paris 10e Arrondissement","Porte Saint-Martin 5",6189,1817,"Paris 10e Arrondissement","48.8700447493"," 2.35729181666","48.8700447493, 2.35729181666"
"75","75110","751103906","11","Paris 10e Arrondissement","Porte Saint-Martin 6",6462,2689,"Paris 10e Arrondissement","48.8717975288"," 2.3563290212","48.8717975288, 2.3563290212"
"75","75110","751103907","11","Paris 10e Arrondissement","Porte Saint-Martin 7",2922,2022,"Paris 10e Arrondissement","48.8718258041"," 2.35887756322","48.8718258041, 2.35887756322"
"75","75110","751103908","11","Paris 10e Arrondissement","Porte Saint-Martin 8",5591,3090,"Paris 10e Arrondissement","48.8722352574"," 2.36167098145","48.8722352574, 2.36167098145"
"75","75110","751103909","11","Paris 10e Arrondissement","Porte Saint-Martin 9",6135,2318,"Paris 10e Arrondissement","48.8724250459"," 2.36579038607","48.8724250459, 2.36579038607"
"75","75110","751103910","11","Paris 10e Arrondissement","Porte Saint-Martin 10",3928,2605,"Paris 10e Arrondissement","48.8742888568"," 2.35996584954","48.8742888568, 2.35996584954"
"75","75110","751103988","11","Paris 10e Arrondissement","Canal St-Martin 1",3224,0,"Paris 10e Arrondissement","48.8715515687"," 2.36515137157","48.8715515687, 2.36515137157"
"75","75110","751104001","11","Paris 10e Arrondissement","Hopital Saint-Louis 1",3025,2701,"Paris 10e Arrondissement","48.8719507893"," 2.37446879582","48.8719507893, 2.37446879582"
"75","75110","751104002","11","Paris 10e Arrondissement","Hopital Saint-Louis 2",11984,3562,"Paris 10e Arrondissement","48.8731842466"," 2.37282987313","48.8731842466, 2.37282987313"
